Type,Root Function Name,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,
"Root","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedAccentColor(valuetype System.Windows.Media.Color)","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedAccentColor(valuetype System.Windows.Media.Color)",5,0,"0,53","0,00",
"Caller","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedAccentColor(valuetype System.Windows.Media.Color)","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()",5,0,"0,53","0,00",
"Callee","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedAccentColor(valuetype System.Windows.Media.Color)","FirstFloor.ModernUI.Presentation.AppearanceManager.set_AccentColor(valuetype System.Windows.Media.Color)",5,0,"0,53","0,00",
"Root","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedTheme(class FirstFloor.ModernUI.Presentation.Link)","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedTheme(class FirstFloor.ModernUI.Presentation.Link)",4,0,"0,42","0,00",
"Caller","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedTheme(class FirstFloor.ModernUI.Presentation.Link)","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()",4,0,"0,42","0,00",
"Callee","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedTheme(class FirstFloor.ModernUI.Presentation.Link)","FirstFloor.ModernUI.Presentation.AppearanceManager.set_ThemeSource(class System.Uri)",4,0,"0,42","0,00",
"Root","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()",9,0,"0,95","0,00",
"Caller","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()","Mufasa.Pages.Settings.AppearanceViewModel..ctor()",9,0,"0,95","0,00",
"Callee","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedAccentColor(valuetype System.Windows.Media.Color)",5,0,"0,53","0,00",
"Callee","Mufasa.Pages.Settings.AppearanceViewModel.SyncThemeAndColor()","Mufasa.Pages.Settings.AppearanceViewModel.set_SelectedTheme(class FirstFloor.ModernUI.Presentation.Link)",4,0,"0,42","0,00",
"Root","Mufasa.Pages.SettingsPage..ctor()","Mufasa.Pages.SettingsPage..ctor()",1,0,"0,11","0,00",
"Caller","Mufasa.Pages.SettingsPage..ctor()","[clr.dll]",1,0,"0,11","0,00",
"Callee","Mufasa.Pages.SettingsPage..ctor()","Mufasa.Pages.SettingsPage.InitializeComponent()",1,0,"0,11","0,00",
"Root","Mufasa.Pages.SettingsPage.InitializeComponent()","Mufasa.Pages.SettingsPage.InitializeComponent()",1,0,"0,11","0,00",
"Caller","Mufasa.Pages.SettingsPage.InitializeComponent()","Mufasa.Pages.SettingsPage..ctor()",1,0,"0,11","0,00",
"Callee","Mufasa.Pages.SettingsPage.InitializeComponent()","System.Windows.Application.LoadComponent(object,class System.Uri)",1,0,"0,11","0,00",
"Root","Standard.DpiHelper.DeviceRectToLogical(valuetype System.Windows.Rect)","Standard.DpiHelper.DeviceRectToLogical(valuetype System.Windows.Rect)",1,1,"0,11","0,11",
"Caller","Standard.DpiHelper.DeviceRectToLogical(valuetype System.Windows.Rect)","System.Windows.Shell.WindowChromeWorker._HandleNCHitTest(valuetype Standard.WM,native int,native int,bool&)",1,1,"0,11","0,11",
"Root","System.__ComObject.ReleaseSelf()","System.__ComObject.ReleaseSelf()",1,0,"0,11","0,00",
"Caller","System.__ComObject.ReleaseSelf()","System.Runtime.InteropServices.Marshal.ReleaseComObject(object)",1,0,"0,11","0,00",
"Callee","System.__ComObject.ReleaseSelf()","[clr.dll]",1,0,"0,11","0,00",
"Root","System.Activator.CreateInstance(class System.Type,bool)","System.Activator.CreateInstance(class System.Type,bool)",12,0,"1,26","0,00",
"Caller","System.Activator.CreateInstance(class System.Type,bool)","System.RuntimeType.CreateInstanceImpl(valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[],valuetype System.Threading.StackCrawlMark&)",12,0,"1,26","0,00",
"Callee","System.Activator.CreateInstance(class System.Type,bool)","System.RuntimeType.CreateInstanceDefaultCtor(bool,bool,bool,valuetype System.Threading.StackCrawlMark&)",12,0,"1,26","0,00",
"Root","System.Activator.CreateInstance(class System.Type,object[])","System.Activator.CreateInstance(class System.Type,object[])",12,0,"1,26","0,00",
"Caller","System.Activator.CreateInstance(class System.Type,object[])","System.Xaml.Schema.SafeReflectionInvoker.CreateInstanceCritical(class System.Type,object[])",12,0,"1,26","0,00",
"Callee","System.Activator.CreateInstance(class System.Type,object[])","System.Activator.CreateInstance(class System.Type,valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[])",12,0,"1,26","0,00",
"Root","System.Activator.CreateInstance(class System.Type,valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[])","System.Activator.CreateInstance(class System.Type,valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[])",12,0,"1,26","0,00",
"Caller","System.Activator.CreateInstance(class System.Type,valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[])","System.Activator.CreateInstance(class System.Type,object[])",12,0,"1,26","0,00",
"Callee","System.Activator.CreateInstance(class System.Type,valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[])","System.RuntimeType.CreateInstanceImpl(valuetype System.Reflection.BindingFlags,class System.Reflection.Binder,object[],class System.Globalization.CultureInfo,object[],valuetype System.Threading.StackCrawlMark&)",12,0,"1,26","0,00",
"Root","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)",3,1,"0,32","0,11",
"Caller","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","System.Collections.Generic.SortedList`2.Add(!0,!1)",3,1,"0,32","0,11",
"Callee","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","[Unknown]",1,1,"0,11","0,11",
"Callee","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)",1,0,"0,11","0,00",
"Root","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)",1,0,"0,11","0,00",
"Caller","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","System.Collections.Generic.SortedList`2.IndexOfKey(!0)",1,0,"0,11","0,00",
"Callee","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)",1,0,"0,11","0,00",
"Root","System.Array.Copy(class System.Array,int64,class System.Array,int64,int64)","System.Array.Copy(class System.Array,int64,class System.Array,int64,int64)",2,0,"0,21","0,00",
"Caller","System.Array.Copy(class System.Array,int64,class System.Array,int64,int64)","System.Windows.DependencyObject.InsertEntry(valuetype System.Windows.EffectiveValueEntry,uint32)",2,0,"0,21","0,00",
"Callee","System.Array.Copy(class System.Array,int64,class System.Array,int64,int64)","[clr.dll]",2,0,"0,21","0,00",
"Root","System.Collections.ArrayList.get_Count()","System.Collections.ArrayList.get_Count()",2,2,"0,21","0,21",
"Caller","System.Collections.ArrayList.get_Count()","System.Collections.ArrayList.ReadOnlyArrayList.get_Count()",2,2,"0,21","0,21",
"Root","System.Collections.ArrayList.ReadOnlyArrayList.get_Count()","System.Collections.ArrayList.ReadOnlyArrayList.get_Count()",2,0,"0,21","0,00",
"Caller","System.Collections.ArrayList.ReadOnlyArrayList.get_Count()","MS.Internal.WeakReferenceListEnumerator.MoveNext()",2,0,"0,21","0,00",
"Callee","System.Collections.ArrayList.ReadOnlyArrayList.get_Count()","System.Collections.ArrayList.get_Count()",2,2,"0,21","0,21",
"Root","System.Collections.BitArray.Set(int32,bool)","System.Collections.BitArray.Set(int32,bool)",1,1,"0,11","0,11",
"Caller","System.Collections.BitArray.Set(int32,bool)","System.Windows.SystemParameters.get_ComboBoxAnimation()",1,1,"0,11","0,11",
"Root","System.Collections.Generic.Comparer`1.get_Default()","System.Collections.Generic.Comparer`1.get_Default()",1,1,"0,11","0,11",
"Caller","System.Collections.Generic.Comparer`1.get_Default()","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)",1,1,"0,11","0,11",
"Root","System.Collections.Generic.Dictionary`2.FindEntry(!0)","System.Collections.Generic.Dictionary`2.FindEntry(!0)",2,0,"0,21","0,00",
"Caller","System.Collections.Generic.Dictionary`2.FindEntry(!0)","System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)",2,0,"0,21","0,00",
"Callee","System.Collections.Generic.Dictionary`2.FindEntry(!0)","System.Collections.Generic.GenericEqualityComparer`1.Equals(!0,!0)",1,1,"0,11","0,11",
"Callee","System.Collections.Generic.Dictionary`2.FindEntry(!0)","System.Collections.Generic.ObjectEqualityComparer`1.Equals(!0,!0)",1,1,"0,11","0,11",
"Root","System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)","System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)",2,0,"0,21","0,00",
"Caller","System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)","System.Windows.DependencyObjectType.FromSystemTypeRecursive(class System.Type)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)","System.Xaml.Schema.TypeReflector.ThreadSafeDictionary`2.TryGetValue(!0,!1&)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)","System.Collections.Generic.Dictionary`2.FindEntry(!0)",2,0,"0,21","0,00",
"Root","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0)","System.IO.Packaging.PackUriHelper.ValidatedPartUri.System.IComparable<System.IO.Packaging.PackUriHelper.ValidatedPartUri>.CompareTo(class System.IO.Packaging.PackUriHelper/ValidatedPartUri)",1,0,"0,11","0,00",
"Root","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0)",1,0,"0,11","0,00",
"Root","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.GenericArraySortHelper`1.BinarySearch(!0[],int32,int32,!0,class System.Collections.Generic.IComparer`1<!0>)","System.Collections.Generic.Comparer`1.get_Default()",1,1,"0,11","0,11",
"Root","System.Collections.Generic.GenericEqualityComparer`1.Equals(!0,!0)","System.Collections.Generic.GenericEqualityComparer`1.Equals(!0,!0)",1,1,"0,11","0,11",
"Caller","System.Collections.Generic.GenericEqualityComparer`1.Equals(!0,!0)","System.Collections.Generic.Dictionary`2.FindEntry(!0)",1,1,"0,11","0,11",
"Root","System.Collections.Generic.List`1..ctor(class System.Collections.Generic.IEnumerable`1<!0>)","System.Collections.Generic.List`1..ctor(class System.Collections.Generic.IEnumerable`1<!0>)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.List`1..ctor(class System.Collections.Generic.IEnumerable`1<!0>)","System.Linq.Enumerable.ToList(class System.Collections.Generic.IEnumerable`1<!!0>)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.List`1..ctor(class System.Collections.Generic.IEnumerable`1<!0>)","Bio.IO.FastA.FastAParser.<Parse>d__0.MoveNext()",1,0,"0,11","0,00",
"Root","System.Collections.Generic.List`1.Enumerator.MoveNext()","System.Collections.Generic.List`1.Enumerator.MoveNext()",1,1,"0,11","0,11",
"Caller","System.Collections.Generic.List`1.Enumerator.MoveNext()","System.Windows.Shell.WindowChromeWorker._WndProc(native int,int32,native int,native int,bool&)",1,1,"0,11","0,11",
"Root","System.Collections.Generic.List`1.get_Item(int32)","System.Collections.Generic.List`1.get_Item(int32)",1,1,"0,11","0,11",
"Caller","System.Collections.Generic.List`1.get_Item(int32)","System.Windows.ResourceDictionary.GetBamlObjectFactory(object)",1,1,"0,11","0,11",
"Root","System.Collections.Generic.ObjectEqualityComparer`1.Equals(!0,!0)","System.Collections.Generic.ObjectEqualityComparer`1.Equals(!0,!0)",1,1,"0,11","0,11",
"Caller","System.Collections.Generic.ObjectEqualityComparer`1.Equals(!0,!0)","System.Collections.Generic.Dictionary`2.FindEntry(!0)",1,1,"0,11","0,11",
"Root","System.Collections.Generic.Queue`1.Enqueue(!0)","System.Collections.Generic.Queue`1.Enqueue(!0)",1,1,"0,11","0,11",
"Caller","System.Collections.Generic.Queue`1.Enqueue(!0)","System.Windows.Media.Animation.Clock.RaiseCurrentTimeInvalidated()",1,1,"0,11","0,11",
"Root","System.Collections.Generic.SortedList`2.Add(!0,!1)","System.Collections.Generic.SortedList`2.Add(!0,!1)",3,0,"0,32","0,00",
"Caller","System.Collections.Generic.SortedList`2.Add(!0,!1)","System.Windows.Threading.PriorityQueue`1.GetChain(valuetype System.Windows.Threading.DispatcherPriority)",3,0,"0,32","0,00",
"Callee","System.Collections.Generic.SortedList`2.Add(!0,!1)","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)",3,1,"0,32","0,11",
"Root","System.Collections.Generic.SortedList`2.ContainsKey(!0)","System.Collections.Generic.SortedList`2.ContainsKey(!0)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.SortedList`2.ContainsKey(!0)","System.IO.Packaging.Package.GetPartHelper(class System.Uri)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.SortedList`2.ContainsKey(!0)","System.Collections.Generic.SortedList`2.IndexOfKey(!0)",1,0,"0,11","0,00",
"Root","System.Collections.Generic.SortedList`2.IndexOfKey(!0)","System.Collections.Generic.SortedList`2.IndexOfKey(!0)",1,0,"0,11","0,00",
"Caller","System.Collections.Generic.SortedList`2.IndexOfKey(!0)","System.Collections.Generic.SortedList`2.ContainsKey(!0)",1,0,"0,11","0,00",
"Callee","System.Collections.Generic.SortedList`2.IndexOfKey(!0)","System.Array.BinarySearch(!!0[],int32,int32,!!0,class System.Collections.Generic.IComparer`1<!!0>)",1,0,"0,11","0,00",
"Root","System.Collections.Hashtable.Contains(object)","System.Collections.Hashtable.Contains(object)",7,0,"0,74","0,00",
"Caller","System.Collections.Hashtable.Contains(object)","System.Windows.ResourceDictionary.GetBamlObjectFactory(object)",7,0,"0,74","0,00",
"Callee","System.Collections.Hashtable.Contains(object)","System.Collections.Hashtable.ContainsKey(object)",7,4,"0,74","0,42",
"Root","System.Collections.Hashtable.ContainsKey(object)","System.Collections.Hashtable.ContainsKey(object)",7,4,"0,74","0,42",
"Caller","System.Collections.Hashtable.ContainsKey(object)","System.Collections.Hashtable.Contains(object)",7,4,"0,74","0,42",
"Callee","System.Collections.Hashtable.ContainsKey(object)","[clr.dll]",1,1,"0,11","0,11",
"Callee","System.Collections.Hashtable.ContainsKey(object)","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)",2,0,"0,21","0,00",
"Root","System.Collections.Hashtable.get_Item(object)","System.Collections.Hashtable.get_Item(object)",1,0,"0,11","0,00",
"Caller","System.Collections.Hashtable.get_Item(object)","System.Windows.ResourceDictionary.GetValueWithoutLock(object,bool&)",1,0,"0,11","0,00",
"Callee","System.Collections.Hashtable.get_Item(object)","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)",1,0,"0,11","0,00",
"Root","System.Collections.Hashtable.get_SyncRoot()","System.Collections.Hashtable.get_SyncRoot()",1,1,"0,11","0,11",
"Caller","System.Collections.Hashtable.get_SyncRoot()","System.Windows.SystemResources.FindResourceInternal(object,bool,bool)",1,1,"0,11","0,11",
"Root","System.Collections.Hashtable.GetHash(object)","System.Collections.Hashtable.GetHash(object)",3,1,"0,32","0,11",
"Caller","System.Collections.Hashtable.GetHash(object)","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)",3,1,"0,32","0,11",
"Callee","System.Collections.Hashtable.GetHash(object)","System.RuntimeType.GetHashCode()",1,0,"0,11","0,00",
"Callee","System.Collections.Hashtable.GetHash(object)","System.String.GetHashCode()",1,1,"0,11","0,11",
"Root","System.Collections.Hashtable.HashtableEnumerator.MoveNext()","System.Collections.Hashtable.HashtableEnumerator.MoveNext()",1,1,"0,11","0,11",
"Caller","System.Collections.Hashtable.HashtableEnumerator.MoveNext()","System.Windows.Input.MouseDevice.FindMouseInputProviderForCursor()",1,1,"0,11","0,11",
"Root","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)",3,0,"0,32","0,00",
"Caller","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)","System.Collections.Hashtable.ContainsKey(object)",2,0,"0,21","0,00",
"Caller","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)","System.Collections.Hashtable.get_Item(object)",1,0,"0,11","0,00",
"Callee","System.Collections.Hashtable.InitHash(object,int32,uint32&,uint32&)","System.Collections.Hashtable.GetHash(object)",3,1,"0,32","0,11",
"Root","System.Collections.ObjectModel.Collection`1.Add(!0)","System.Collections.ObjectModel.Collection`1.Add(!0)",1,0,"0,11","0,00",
"Caller","System.Collections.ObjectModel.Collection`1.Add(!0)","FirstFloor.ModernUI.Presentation.AppearanceManager.SetThemeSource(class System.Uri,bool)",1,0,"0,11","0,00",
"Callee","System.Collections.ObjectModel.Collection`1.Add(!0)","System.Windows.ResourceDictionaryCollection.InsertItem(int32,class System.Windows.ResourceDictionary)",1,0,"0,11","0,00",
"Root","System.Collections.ObjectModel.Collection`1.Remove(!0)","System.Collections.ObjectModel.Collection`1.Remove(!0)",4,0,"0,42","0,00",
"Caller","System.Collections.ObjectModel.Collection`1.Remove(!0)","FirstFloor.ModernUI.Presentation.AppearanceManager.SetThemeSource(class System.Uri,bool)",4,0,"0,42","0,00",
