Level,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Module Name,
62,"System.Windows.Media.Visual.HitTestPointInternal(class System.Windows.Media.HitTestFilterCallback,class System.Windows.Media.HitTestResultCallback,class System.Windows.Media.PointHitTestParameters)",1,0,"0,11","0,00","PresentationCore.dll",
63,"System.Windows.UIElement.HitTestCore(class System.Windows.Media.PointHitTestParameters)",1,0,"0,11","0,00","PresentationCore.dll",
64,"System.Windows.Media.RenderData.HitTestPoint(valuetype System.Windows.Point)",1,0,"0,11","0,00","PresentationCore.dll",
65,"System.Windows.Media.RenderData.DrawingContextWalk(class System.Windows.Media.DrawingContextWalker)",1,0,"0,11","0,00","PresentationCore.dll",
66,"System.Windows.Media.HitTestDrawingContextWalker.DrawRectangle(class System.Windows.Media.Brush,class System.Windows.Media.Pen,valuetype System.Windows.Rect)",1,0,"0,11","0,00","PresentationCore.dll",
67,"System.Windows.DependencyObject.SetValueInternal(class System.Windows.DependencyProperty,object)",1,0,"0,11","0,00","WindowsBase.dll",
68,"System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
69,"System.Windows.DependencyProperty.GetMetadata(class System.Windows.DependencyObjectType)",1,1,"0,11","0,11","WindowsBase.dll",
60,"System.Windows.UIElement.InputHitTestFilterCallback(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationCore.dll",
61,"MS.Internal.UIElementHelper.IsUIElementOrUIElement3D(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationCore.dll",
62,"[clr.dll]",1,1,"0,11","0,11","clr.dll",
60,"System.Windows.Media.TransformGroup.get_Value()",1,0,"0,11","0,00","PresentationCore.dll",
61,"System.Windows.Media.TranslateTransform.get_Value()",1,0,"0,11","0,00","PresentationCore.dll",
62,"System.Windows.Media.TranslateTransform.get_Y()",1,0,"0,11","0,00","PresentationCore.dll",
63,"System.Windows.DependencyObject.GetValue(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
64,"System.Windows.DependencyObject.GetValueEntry(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.RequestFlags)",1,0,"0,11","0,00","WindowsBase.dll",
65,"System.Windows.DependencyObject.GetEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,valuetype System.Windows.RequestFlags)",1,1,"0,11","0,11","WindowsBase.dll",
59,"System.Windows.Media.RectangleGeometry.ContainsInternal(class System.Windows.Media.Pen,valuetype System.Windows.Point,float64,valuetype System.Windows.Media.ToleranceType)",3,0,"0,32","0,00","PresentationCore.dll",
60,"System.Windows.Media.Geometry.ContainsInternal(class System.Windows.Media.Pen,valuetype System.Windows.Point,float64,valuetype System.Windows.Media.ToleranceType,valuetype System.Windows.Point*,uint32,uint8*,uint32)",2,0,"0,21","0,00","PresentationCore.dll",
61,"System.Windows.Media.Geometry.get_Transform()",1,0,"0,11","0,00","PresentationCore.dll",
62,"System.Windows.DependencyObject.GetValue(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
63,"System.Windows.DependencyObject.GetValueEntry(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.RequestFlags)",1,0,"0,11","0,00","WindowsBase.dll",
64,"System.Windows.PropertyMetadata.get_DefaultValue()",1,0,"0,11","0,00","WindowsBase.dll",
65,"[clr.dll]",1,1,"0,11","0,11","clr.dll",
61,"[PresentationCore.dll]",1,0,"0,11","0,00","PresentationCore.dll",
62,"[Unknown]",1,0,"0,11","0,00","[Unknown]",
63,"[Unknown]",1,0,"0,11","0,00","[Unknown]",
64,"[Unknown]",1,0,"0,11","0,00","[Unknown]",
65,"[Unknown]",1,1,"0,11","0,11","[Unknown]",
60,"System.Windows.Media.RectangleGeometry.get_RadiusX()",1,1,"0,11","0,11","PresentationCore.dll",
58,"System.Windows.Media.Visual.HitTestPointInternal(class System.Windows.Media.HitTestFilterCallback,class System.Windows.Media.HitTestResultCallback,class System.Windows.Media.PointHitTestParameters)",1,0,"0,11","0,00","PresentationCore.dll",
59,"System.Windows.UIElement.HitTestCore(class System.Windows.Media.PointHitTestParameters)",1,0,"0,11","0,00","PresentationCore.dll",
60,"System.Windows.Media.RenderData.HitTestPoint(valuetype System.Windows.Point)",1,0,"0,11","0,00","PresentationCore.dll",
61,"System.Windows.Media.RenderData.DrawingContextWalk(class System.Windows.Media.DrawingContextWalker)",1,0,"0,11","0,00","PresentationCore.dll",
62,"System.Windows.Media.HitTestDrawingContextWalker.DrawRectangle(class System.Windows.Media.Brush,class System.Windows.Media.Pen,valuetype System.Windows.Rect)",1,0,"0,11","0,00","PresentationCore.dll",
63,"System.Windows.DependencyObject.SetValueInternal(class System.Windows.DependencyProperty,object)",1,0,"0,11","0,00","WindowsBase.dll",
64,"System.Windows.DependencyObject.SetupPropertyChange(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
65,"System.Windows.DependencyObject.get_DependencyObjectType()",1,0,"0,11","0,00","WindowsBase.dll",
66,"System.Windows.DependencyObjectType.FromSystemTypeInternal(class System.Type)",1,0,"0,11","0,00","WindowsBase.dll",
67,"System.Windows.DependencyObjectType.FromSystemTypeRecursive(class System.Type)",1,0,"0,11","0,00","WindowsBase.dll",
68,"System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)",1,0,"0,11","0,00","mscorlib.dll",
69,"System.Collections.Generic.Dictionary`2.FindEntry(!0)",1,0,"0,11","0,00","mscorlib.dll",
70,"System.Collections.Generic.ObjectEqualityComparer`1.Equals(!0,!0)",1,1,"0,11","0,11","mscorlib.dll",
56,"System.Windows.UIElement.InputHitTestFilterCallback(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationCore.dll",
57,"MS.Internal.UIElementHelper.IsVisible(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationCore.dll",
58,"[clr.dll]",1,1,"0,11","0,11","clr.dll",
52,"System.Windows.Controls.ScrollContentPresenter.GetVisualChild(int32)",1,1,"0,11","0,11","PresentationFramework.dll",
52,"System.Windows.Media.RectangleGeometry.ContainsInternal(class System.Windows.Media.Pen,valuetype System.Windows.Point,float64,valuetype System.Windows.Media.ToleranceType)",1,0,"0,11","0,00","PresentationCore.dll",
53,"System.Windows.Media.Geometry.ContainsInternal(class System.Windows.Media.Pen,valuetype System.Windows.Point,float64,valuetype System.Windows.Media.ToleranceType,valuetype System.Windows.Point*,uint32,uint8*,uint32)",1,0,"0,11","0,00","PresentationCore.dll",
54,"[PresentationCore.dll]",1,0,"0,11","0,00","PresentationCore.dll",
55,"[Unknown]",1,0,"0,11","0,00","[Unknown]",
56,"[Unknown]",1,1,"0,11","0,11","[Unknown]",
51,"System.Windows.Media.TransformGroup.get_Value()",3,0,"0,32","0,00","PresentationCore.dll",
52,"System.Windows.Media.TransformGroup.get_Value()",3,0,"0,32","0,00","PresentationCore.dll",
53,"System.Windows.Media.SkewTransform.get_Value()",1,0,"0,11","0,00","PresentationCore.dll",
54,"System.Windows.Media.Matrix.Skew(float64,float64)",1,1,"0,11","0,11","WindowsBase.dll",
53,"System.Windows.Media.TranslateTransform.get_Value()",1,1,"0,11","0,11","PresentationCore.dll",
53,"System.Windows.Media.Matrix.op_Multiply(valuetype System.Windows.Media.Matrix,valuetype System.Windows.Media.Matrix)",1,1,"0,11","0,11","WindowsBase.dll",
47,"System.Windows.Point.op_Subtraction(valuetype System.Windows.Point,valuetype System.Windows.Vector)",1,1,"0,11","0,11","WindowsBase.dll",
44,"System.Windows.Controls.Grid.get_VisualChildrenCount()",1,1,"0,11","0,11","PresentationFramework.dll",
42,"System.Windows.UIElement.InputHitTestFilterCallback(class System.Windows.DependencyObject)",2,0,"0,21","0,00","PresentationCore.dll",
43,"MS.Internal.UIElementHelper.IsHitTestVisible(class System.Windows.DependencyObject)",2,0,"0,21","0,00","PresentationCore.dll",
44,"System.Windows.UIElement.get_IsHitTestVisible()",2,1,"0,21","0,11","PresentationCore.dll",
45,"System.Windows.DependencyObject.GetValue(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
46,"System.Windows.DependencyObject.LookupEntry(int32)",1,1,"0,11","0,11","WindowsBase.dll",
40,"System.Windows.FrameworkElement.get_VisualChildrenCount()",1,1,"0,11","0,11","PresentationFramework.dll",
38,"System.Windows.Controls.TextBlock.System.Windows.IContentHost.InputHitTest(valuetype System.Windows.Point)",8,0,"0,84","0,00","PresentationFramework.dll",
39,"System.Windows.Controls.TextBlock.InputHitTestCore(valuetype System.Windows.Point)",8,0,"0,84","0,00","PresentationFramework.dll",
40,"MS.Internal.Text.Line.Format(int32,float64,class System.Windows.Media.TextFormatting.TextParagraphProperties,class System.Windows.Media.TextFormatting.TextLineBreak,class System.Windows.Media.TextFormatting.TextRunCache,bool)",6,0,"0,63","0,00","PresentationFramework.dll",
41,"MS.Internal.TextFormatting.TextFormatterImp.FormatLine(class System.Windows.Media.TextFormatting.TextSource,int32,float64,class System.Windows.Media.TextFormatting.TextParagraphProperties,class System.Windows.Media.TextFormatting.TextLineBreak,class System.Windows.Media.TextFormatting.TextRunCache)",6,0,"0,63","0,00","PresentationCore.dll",
42,"MS.Internal.TextFormatting.TextFormatterImp.FormatLineInternal(class System.Windows.Media.TextFormatting.TextSource,int32,int32,float64,class System.Windows.Media.TextFormatting.TextParagraphProperties,class System.Windows.Media.TextFormatting.TextLineBreak,class System.Windows.Media.TextFormatting.TextRunCache)",6,0,"0,63","0,00","PresentationCore.dll",
43,"MS.Internal.TextFormatting.SimpleTextLine.Create(class MS.Internal.TextFormatting.FormatSettings,int32,int32)",5,0,"0,53","0,00","PresentationCore.dll",
44,"MS.Internal.TextFormatting.SimpleTextLine..ctor(class MS.Internal.TextFormatting.FormatSettings,int32,int32,class System.Collections.ArrayList,int32&,int32&)",3,0,"0,32","0,00","PresentationCore.dll",
45,"MS.Internal.TextFormatting.SimpleRun.get_Height()",2,0,"0,21","0,00","PresentationCore.dll",
46,"MS.Internal.FontFace.PhysicalFontFamily.MS.Internal.FontFace.IFontFamily.LineSpacing(float64,float64,float64,valuetype System.Windows.Media.TextFormattingMode)",2,0,"0,21","0,00","PresentationCore.dll",
47,"MS.Internal.Text.TextInterface.Font.DisplayMetrics(float32,float32)",2,0,"0,21","0,00","PresentationCore.dll",
48,"[Unknown]",1,0,"0,11","0,00","[Unknown]",
49,"[Unknown]",1,0,"0,11","0,00","[Unknown]",
50,"[Unknown]",1,1,"0,11","0,11","[Unknown]",
48,"MS.Internal.Text.TextInterface.Factory.GetIdentityTransform()",1,0,"0,11","0,00","PresentationCore.dll",
49,"[Unknown]",1,1,"0,11","0,11","[Unknown]",
45,"MS.Internal.TextFormatting.TextFormatterImp.IdealToReal(float64)",1,0,"0,11","0,00","PresentationCore.dll",
46,"MS.Internal.TextFormatting.TextFormatterImp.RoundDipForDisplayMode(float64,valuetype System.MidpointRounding)",1,0,"0,11","0,00","PresentationCore.dll",
47,"MS.Internal.FontCache.Util.get_PixelsPerDip()",1,0,"0,11","0,00","PresentationCore.dll",
48,"MS.Internal.FontCache.Util.get_Dpi()",1,1,"0,11","0,11","PresentationCore.dll",
44,"MS.Internal.TextFormatting.SimpleRun.Create(class MS.Internal.TextFormatting.FormatSettings,valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,class System.Windows.Media.TextFormatting.TextRun,int32,int32,int32,int32,int32)",2,0,"0,21","0,00","PresentationCore.dll",
45,"MS.Internal.TextFormatting.SimpleRun.CreateSimpleTextRun(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,class System.Windows.Media.TextFormatting.TextRun,class MS.Internal.TextFormatting.TextFormatterImp,int32,bool,bool)",2,0,"0,21","0,00","PresentationCore.dll",
46,"System.Windows.Media.Typeface.CheckFastPathNominalGlyphs(valuetype System.Windows.Media.TextFormatting.CharacterBufferRange,float64,float64,float64,bool,bool,class System.Globalization.CultureInfo,valuetype System.Windows.Media.TextFormattingMode,bool,bool,int32&)",2,0,"0,21","0,00","PresentationCore.dll",
47,"MS.Internal.Classification.GetUnicodeClassUTF16(char)",1,1,"0,11","0,11","PresentationCore.dll",
47,"MS.Internal.TextFormatting.TextFormatterImp.RoundDipForDisplayMode(float64,valuetype System.MidpointRounding)",1,1,"0,11","0,11","PresentationCore.dll",
43,"MS.Internal.TextFormatting.TextFormatterImp.PrepareFormatSettings(class System.Windows.Media.TextFormatting.TextSource,int32,float64,class System.Windows.Media.TextFormatting.TextParagraphProperties,class System.Windows.Media.TextFormatting.TextLineBreak,class System.Windows.Media.TextFormatting.TextRunCache,bool,bool,valuetype System.Windows.Media.TextFormattingMode)",1,0,"0,11","0,00","PresentationCore.dll",
44,"MS.Internal.TextFormatting.TextFormatterImp.VerifyTextFormattingArguments(class System.Windows.Media.TextFormatting.TextSource,int32,float64,class System.Windows.Media.TextFormatting.TextParagraphProperties,class System.Windows.Media.TextFormatting.TextRunCache)",1,1,"0,11","0,11","PresentationCore.dll",
40,"System.Windows.Controls.TextBlock.GetLineProperties(bool,bool,class MS.Internal.Text.LineProperties)",2,0,"0,21","0,00","PresentationFramework.dll",
41,"System.Windows.Controls.TextBlock.GetLineProperties()",2,0,"0,21","0,00","PresentationFramework.dll",
42,"MS.Internal.Text.TextProperties..ctor(class System.Windows.FrameworkElement,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
43,"MS.Internal.Text.TextProperties.InitCommon(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
44,"MS.Internal.Text.DynamicPropertyReader.GetTypeface(class System.Windows.DependencyObject)",1,0,"0,11","0,00","PresentationFramework.dll",
45,"System.Windows.DependencyObject.GetValue(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
46,"System.Windows.DependencyObject.GetValueEntry(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.RequestFlags)",1,1,"0,11","0,11","WindowsBase.dll",
42,"MS.Internal.Text.LineProperties..ctor(class System.Windows.DependencyObject,class System.Windows.DependencyObject,class MS.Internal.Text.TextProperties,class MS.Internal.Text.MarkerProperties,valuetype System.Windows.TextAlignment)",1,0,"0,11","0,00","PresentationFramework.dll",
43,"System.Windows.DependencyObject.GetValue(class System.Windows.DependencyProperty)",1,0,"0,11","0,00","WindowsBase.dll",
44,"System.Windows.Threading.Dispatcher.VerifyAccess()",1,0,"0,11","0,00","WindowsBase.dll",
45,"[clr.dll]",1,0,"0,11","0,00","clr.dll",
46,"[clr.dll]",1,1,"0,11","0,11","clr.dll",
36,"System.Windows.Shell.WindowChrome.GetIsHitTestVisibleInChrome(class System.Windows.IInputElement)",2,0,"0,21","0,00","PresentationFramework.dll",
37,"System.Windows.DependencyObject.GetValue(class System.Windows.DependencyProperty)",2,1,"0,21","0,11","WindowsBase.dll",
38,"System.Windows.DependencyObject.GetValueEntry(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.RequestFlags)",1,0,"0,11","0,00","WindowsBase.dll",
39,"System.Windows.DependencyObject.get_InheritanceParent()",1,1,"0,11","0,11","WindowsBase.dll",
36,"System.Windows.Shell.WindowChromeWorker._HitTestNca(valuetype System.Windows.Rect,valuetype System.Windows.Point)",1,1,"0,11","0,11","PresentationFramework.dll",
34,"System.Windows.Window.WindowFilterMessage(native int,int32,native int,native int,bool&)",1,0,"0,11","0,00","PresentationFramework.dll",
35,"System.Windows.Window.WmActivate(native int)",1,0,"0,11","0,00","PresentationFramework.dll",
36,"System.Windows.Window.HandleActivate(bool)",1,0,"0,11","0,00","PresentationFramework.dll",
37,"System.Windows.DependencyObject.SetValue(class System.Windows.DependencyPropertyKey,object)",1,0,"0,11","0,00","WindowsBase.dll",
38,"System.Windows.DependencyObject.SetValueCommon(class System.Windows.DependencyProperty,object,class System.Windows.PropertyMetadata,bool,bool,valuetype System.Windows.OperationType,bool)",1,0,"0,11","0,00","WindowsBase.dll",
39,"System.Windows.DependencyObject.UpdateEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry&,bool,bool,valuetype System.Windows.OperationType)",1,0,"0,11","0,00","WindowsBase.dll",
40,"System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00","WindowsBase.dll",
41,"System.Windows.FrameworkElement.OnPropertyChanged(valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00","PresentationFramework.dll",
42,"System.Windows.StyleHelper.OnTriggerSourcePropertyInvalidated(class System.Windows.Style,class System.Windows.FrameworkTemplate,class System.Windows.DependencyObject,class System.Windows.DependencyProperty,valuetype System.Windows.DependencyPropertyChangedEventArgs,bool,valuetype MS.Utility.FrugalStructList`1<valuetype MS.Utility.ItemStructMap`1<valuetype System.Windows.TriggerSourceRecord>>&,valuetype MS.Utility.FrugalMap&,int32)",1,0,"0,11","0,00","PresentationFramework.dll",
43,"System.Windows.StyleHelper.InvalidateDependents(class System.Windows.Style,class System.Windows.FrameworkTemplate,class System.Windows.DependencyObject,class System.Windows.DependencyProperty,valuetype MS.Utility.FrugalStructList`1<valuetype System.Windows.ChildPropertyDependent>&,bool)",1,0,"0,11","0,00","PresentationFramework.dll",
44,"System.Windows.DependencyObject.InvalidateProperty(class System.Windows.DependencyProperty,bool)",1,0,"0,11","0,00","WindowsBase.dll",
45,"System.Windows.DependencyObject.UpdateEffectiveValue(valuetype System.Windows.EntryIndex,class System.Windows.DependencyProperty,class System.Windows.PropertyMetadata,valuetype System.Windows.EffectiveValueEntry,valuetype System.Windows.EffectiveValueEntry&,bool,bool,valuetype System.Windows.OperationType)",1,0,"0,11","0,00","WindowsBase.dll",
46,"System.Windows.DependencyObject.NotifyPropertyChange(valuetype System.Windows.DependencyPropertyChangedEventArgs)",1,0,"0,11","0,00","WindowsBase.dll",
